person_verse_id,reference_id,person_label_id,person_id,person_label,person_label_count,person_verse_sequence,person_verse_notes
GEN 34:1__Jacob_1__Jacob_1_1,GEN 34:1,Jacob_1_1,Jacob_1,Jacob,1,1647,
GEN 34:2__Shechem_1__Shechem_1_1,GEN 34:2,Shechem_1_1,Shechem_1,Shechem,1,1648,
GEN 34:2__Hamor_1__Hamor_1_1,GEN 34:2,Hamor_1_1,Hamor_1,Hamor,1,1649,
GEN 34:3__Dinah_1__Dinah_1_1,GEN 34:3,Dinah_1_1,Dinah_1,Dinah,1,1650,
GEN 34:3__Jacob_1__Jacob_1_1,GEN 34:3,Jacob_1_1,Jacob_1,Jacob,1,1651,
GEN 34:4__Shechem_1__Shechem_1_1,GEN 34:4,Shechem_1_1,Shechem_1,Shechem,1,1652,
GEN 34:4__Hamor_1__Hamor_1_1,GEN 34:4,Hamor_1_1,Hamor_1,Hamor,1,1653,
GEN 34:5__Jacob_1__Jacob_1_1,GEN 34:5,Jacob_1_1,Jacob_1,Jacob,2,1654,
GEN 34:5__Dinah_1__Dinah_1_1,GEN 34:5,Dinah_1_1,Dinah_1,Dinah,1,1655,
GEN 34:6__Hamor_1__Hamor_1_1,GEN 34:6,Hamor_1_1,Hamor_1,Hamor,1,1656,
GEN 34:6__Shechem_1__Shechem_1_1,GEN 34:6,Shechem_1_1,Shechem_1,Shechem,1,1657,
GEN 34:6__Jacob_1__Jacob_1_1,GEN 34:6,Jacob_1_1,Jacob_1,Jacob,1,1658,
GEN 34:7__Jacob_1__Jacob_1_1,GEN 34:7,Jacob_1_1,Jacob_1,Jacob,2,1659,
GEN 34:8__Hamor_1__Hamor_1_1,GEN 34:8,Hamor_1_1,Hamor_1,Hamor,1,1660,
GEN 34:8__Shechem_1__Shechem_1_1,GEN 34:8,Shechem_1_1,Shechem_1,Shechem,1,1661,
GEN 34:9__NA__NA,GEN 34:9,NA,NA,NA,,1662,
GEN 34:10__NA__NA,GEN 34:10,NA,NA,NA,,1663,
GEN 34:11__Shechem_1__Shechem_1_1,GEN 34:11,Shechem_1_1,Shechem_1,Shechem,1,1664,
GEN 34:12__NA__NA,GEN 34:12,NA,NA,NA,,1665,
GEN 34:13__Jacob_1__Jacob_1_1,GEN 34:13,Jacob_1_1,Jacob_1,Jacob,2,1666,
GEN 34:13__Shechem_1__Shechem_1_1,GEN 34:13,Shechem_1_1,Shechem_1,Shechem,1,1667,
GEN 34:13__Hamor_1__Hamor_1_1,GEN 34:13,Hamor_1_1,Hamor_1,Hamor,1,1668,
GEN 34:13__Dinah_1__Dinah_1_1,GEN 34:13,Dinah_1_1,Dinah_1,Dinah,1,1669,
GEN 34:14__NA__NA,GEN 34:14,NA,NA,NA,,1670,
GEN 34:15__NA__NA,GEN 34:15,NA,NA,NA,,1671,
GEN 34:16__NA__NA,GEN 34:16,NA,NA,NA,,1672,
GEN 34:17__NA__NA,GEN 34:17,NA,NA,NA,,1673,
GEN 34:18__Hamor_1__Hamor_1_1,GEN 34:18,Hamor_1_1,Hamor_1,Hamor,2,1674,
GEN 34:18__Shechem_1__Shechem_1_1,GEN 34:18,Shechem_1_1,Shechem_1,Shechem,1,1675,
GEN 34:19__Jacob_1__Jacob_1_1,GEN 34:19,Jacob_1_1,Jacob_1,Jacob,1,1676,
GEN 34:20__Hamor_1__Hamor_1_1,GEN 34:20,Hamor_1_1,Hamor_1,Hamor,1,1677,
GEN 34:20__Shechem_1__Shechem_1_1,GEN 34:20,Shechem_1_1,Shechem_1,Shechem,1,1678,
GEN 34:21__NA__NA,GEN 34:21,NA,NA,NA,,1679,
GEN 34:22__NA__NA,GEN 34:22,NA,NA,NA,,1680,
GEN 34:23__NA__NA,GEN 34:23,NA,NA,NA,,1681,
GEN 34:24__Hamor_1__Hamor_1_1,GEN 34:24,Hamor_1_1,Hamor_1,Hamor,1,1682,
GEN 34:24__Shechem_1__Shechem_1_1,GEN 34:24,Shechem_1_1,Shechem_1,Shechem,1,1683,
GEN 34:25__Jacob_1__Jacob_1_1,GEN 34:25,Jacob_1_1,Jacob_1,Jacob,1,1684,
GEN 34:25__Simeon_1__Simeon_1_1,GEN 34:25,Simeon_1_1,Simeon_1,Simeon,1,1685,
GEN 34:25__Levi_1__Levi_1_1,GEN 34:25,Levi_1_1,Levi_1,Levi,1,1686,
GEN 34:25__Dinah_1__Dinah_1_1,GEN 34:25,Dinah_1_1,Dinah_1,Dinah,1,1687,
GEN 34:26__Hamor_1__Hamor_1_1,GEN 34:26,Hamor_1_1,Hamor_1,Hamor,1,1688,
GEN 34:26__Shechem_1__Shechem_1_1,GEN 34:26,Shechem_1_1,Shechem_1,Shechem,2,1689,
GEN 34:26__Dinah_1__Dinah_1_1,GEN 34:26,Dinah_1_1,Dinah_1,Dinah,1,1690,
GEN 34:27__Jacob_1__Jacob_1_1,GEN 34:27,Jacob_1_1,Jacob_1,Jacob,1,1691,
GEN 34:28__NA__NA,GEN 34:28,NA,NA,NA,,1692,
GEN 34:29__NA__NA,GEN 34:29,NA,NA,NA,,1693,
GEN 34:30__Jacob_1__Jacob_1_1,GEN 34:30,Jacob_1_1,Jacob_1,Jacob,1,1694,
GEN 34:30__Simeon_1__Simeon_1_1,GEN 34:30,Simeon_1_1,Simeon_1,Simeon,1,1695,
GEN 34:30__Levi_1__Levi_1_1,GEN 34:30,Levi_1_1,Levi_1,Levi,1,1696,
GEN 34:31__NA__NA,GEN 34:31,NA,NA,NA,,1697,
GEN 35:1__G-d_1__G-d_1_1,GEN 35:1,G-d_1_1,G-d_1,G-d,2,1698,
GEN 35:1__Jacob_1__Jacob_1_1,GEN 35:1,Jacob_1_1,Jacob_1,Jacob,1,1699,
GEN 35:1__Esau_1__Esau_1_1,GEN 35:1,Esau_1_1,Esau_1,Esau,1,1700,
GEN 35:2__Jacob_1__Jacob_1_1,GEN 35:2,Jacob_1_1,Jacob_1,Jacob,1,1701,
GEN 35:3__G-d_1__G-d_1_1,GEN 35:3,G-d_1_1,G-d_1,G-d,1,1702,
GEN 35:4__Jacob_1__Jacob_1_1,GEN 35:4,Jacob_1_1,Jacob_1,Jacob,2,1703,
GEN 35:5__Jacob_1__Jacob_1_1,GEN 35:5,Jacob_1_1,Jacob_1,Jacob,1,1704,
GEN 35:6__Jacob_1__Jacob_1_1,GEN 35:6,Jacob_1_1,Jacob_1,Jacob,1,1705,
GEN 35:7__G-d_1__G-d_1_1,GEN 35:7,G-d_1_1,G-d_1,G-d,1,1706,
GEN 35:8__Deborah_1__Deborah_1_1,GEN 35:8,Deborah_1_1,Deborah_1,Deborah,1,1707,
GEN 35:8__Rebekah_1__Rebekah_1_1,GEN 35:8,Rebekah_1_1,Rebekah_1,Rebekah,1,1708,
GEN 35:9__G-d_1__G-d_1_1,GEN 35:9,G-d_1_1,G-d_1,G-d,1,1709,
GEN 35:9__Jacob_1__Jacob_1_1,GEN 35:9,Jacob_1_1,Jacob_1,Jacob,1,1710,
GEN 35:10__G-d_1__G-d_1_1,GEN 35:10,G-d_1_1,G-d_1,G-d,1,1711,
GEN 35:10__Jacob_1__Jacob_1_1,GEN 35:10,Jacob_1_1,Jacob_1,Jacob,2,1712,
GEN 35:10__Jacob_1__Jacob_1_2,GEN 35:10,Jacob_1_2,Jacob_1,Israel,2,1713,
GEN 35:11__G-d_1__G-d_1_1,GEN 35:11,G-d_1_1,G-d_1,G-d,1,1714,
GEN 35:11__G-d_1__G-d_1_9,GEN 35:11,G-d_1_9,G-d_1,G-d Almighty,1,1715,
GEN 35:12__Abram_1__Abram_1_2,GEN 35:12,Abram_1_2,Abram_1,Abraham,1,1716,
GEN 35:12__Isaac_1__Isaac_1_1,GEN 35:12,Isaac_1_1,Isaac_1,Isaac,1,1717,
GEN 35:13__G-d_1__G-d_1_1,GEN 35:13,G-d_1_1,G-d_1,G-d,1,1718,
GEN 35:14__Jacob_1__Jacob_1_1,GEN 35:14,Jacob_1_1,Jacob_1,Jacob,1,1719,
GEN 35:15__Jacob_1__Jacob_1_1,GEN 35:15,Jacob_1_1,Jacob_1,Jacob,1,1720,
GEN 35:15__G-d_1__G-d_1_1,GEN 35:15,G-d_1_1,G-d_1,G-d,1,1721,
GEN 35:16__Rachel_1__Rachel_1_1,GEN 35:16,Rachel_1_1,Rachel_1,Rachel,1,1722,
GEN 35:17__NA__NA,GEN 35:17,NA,NA,NA,,1723,
GEN 35:18__Benjamin_1__Benjamin_1_2,GEN 35:18,Benjamin_1_2,Benjamin_1,Ben-oni,1,1724,
GEN 35:18__Benjamin_1__Benjamin_1_1,GEN 35:18,Benjamin_1_1,Benjamin_1,Benjamin,1,1725,
GEN 35:19__Rachel_1__Rachel_1_1,GEN 35:19,Rachel_1_1,Rachel_1,Rachel,1,1726,
GEN 35:20__Jacob_1__Jacob_1_1,GEN 35:20,Jacob_1_1,Jacob_1,Jacob,1,1727,
GEN 35:20__Rachel_1__Rachel_1_1,GEN 35:20,Rachel_1_1,Rachel_1,Rachel,1,1728,
GEN 35:21__Jacob_1__Jacob_1_2,GEN 35:21,Jacob_1_2,Jacob_1,Israel,1,1729,
GEN 35:22__Jacob_1__Jacob_1_2,GEN 35:22,Jacob_1_2,Jacob_1,Israel,2,1730,
GEN 35:22__Reuben_1__Reuben_1_1,GEN 35:22,Reuben_1_1,Reuben_1,Reuben,1,1731,
GEN 35:22__Bilhah_1__Bilhah_1_1,GEN 35:22,Bilhah_1_1,Bilhah_1,Bilhah,1,1732,
GEN 35:22__Jacob_1__Jacob_1_1,GEN 35:22,Jacob_1_1,Jacob_1,Jacob,1,1733,
GEN 35:23__Leah_1__Leah_1_1,GEN 35:23,Leah_1_1,Leah_1,Leah,1,1734,
GEN 35:23__Reuben_1__Reuben_1_1,GEN 35:23,Reuben_1_1,Reuben_1,Reuben,1,1735,
GEN 35:23__Jacob_1__Jacob_1_1,GEN 35:23,Jacob_1_1,Jacob_1,Jacob,1,1736,
GEN 35:23__Simeon_1__Simeon_1_1,GEN 35:23,Simeon_1_1,Simeon_1,Simeon,1,1737,
GEN 35:23__Levi_1__Levi_1_1,GEN 35:23,Levi_1_1,Levi_1,Levi,1,1738,
GEN 35:23__Judah_1__Judah_1_1,GEN 35:23,Judah_1_1,Judah_1,Judah,1,1739,
GEN 35:23__Issachar_1__Issachar_1_1,GEN 35:23,Issachar_1_1,Issachar_1,Issachar,1,1740,
GEN 35:23__Zebulun_1__Zebulun_1_1,GEN 35:23,Zebulun_1_1,Zebulun_1,Zebulun,1,1741,
GEN 35:24__Rachel_1__Rachel_1_1,GEN 35:24,Rachel_1_1,Rachel_1,Rachel,1,1742,
GEN 35:24__Joseph_1__Joseph_1_1,GEN 35:24,Joseph_1_1,Joseph_1,Joseph,1,1743,
GEN 35:24__Benjamin_1__Benjamin_1_1,GEN 35:24,Benjamin_1_1,Benjamin_1,Benjamin,1,1744,
GEN 35:25__Bilhah_1__Bilhah_1_1,GEN 35:25,Bilhah_1_1,Bilhah_1,Bilhah,1,1745,
GEN 35:25__Rachel_1__Rachel_1_1,GEN 35:25,Rachel_1_1,Rachel_1,Rachel,1,1746,
GEN 35:25__Dan_1__Dan_1_1,GEN 35:25,Dan_1_1,Dan_1,Dan,1,1747,
GEN 35:25__Naphtali_1__Naphtali_1_1,GEN 35:25,Naphtali_1_1,Naphtali_1,Naphtali,1,1748,
GEN 35:26__Zilpah_1__Zilpah_1_1,GEN 35:26,Zilpah_1_1,Zilpah_1,Zilpah,1,1749,
GEN 35:26__Leah_1__Leah_1_1,GEN 35:26,Leah_1_1,Leah_1,Leah,1,1750,
GEN 35:26__Gad_1__Gad_1_1,GEN 35:26,Gad_1_1,Gad_1,Gad,1,1751,
GEN 35:26__Asher_1__Asher_1_1,GEN 35:26,Asher_1_1,Asher_1,Asher,1,1752,
GEN 35:26__Jacob_1__Jacob_1_1,GEN 35:26,Jacob_1_1,Jacob_1,Jacob,1,1753,
GEN 35:27__Jacob_1__Jacob_1_1,GEN 35:27,Jacob_1_1,Jacob_1,Jacob,1,1754,
GEN 35:27__Isaac_1__Isaac_1_1,GEN 35:27,Isaac_1_1,Isaac_1,Isaac,2,1755,
GEN 35:27__Abram_1__Abram_1_2,GEN 35:27,Abram_1_2,Abram_1,Abraham,1,1756,
GEN 35:28__Isaac_1__Isaac_1_1,GEN 35:28,Isaac_1_1,Isaac_1,Isaac,1,1757,
GEN 35:29__Isaac_1__Isaac_1_1,GEN 35:29,Isaac_1_1,Isaac_1,Isaac,1,1758,
GEN 35:29__Esau_1__Esau_1_1,GEN 35:29,Esau_1_1,Esau_1,Esau,1,1759,
GEN 35:29__Jacob_1__Jacob_1_1,GEN 35:29,Jacob_1_1,Jacob_1,Jacob,1,1760,
GEN 36:1__Esau_1__Esau_1_1,GEN 36:1,Esau_1_1,Esau_1,Esau,1,1761,
GEN 36:1__Esau_1__Esau_1_2,GEN 36:1,Esau_1_2,Esau_1,Edom,1,1762,
GEN 36:2__Esau_1__Esau_1_1,GEN 36:2,Esau_1_1,Esau_1,Esau,1,1763,
GEN 36:2__Canaan_1__Canaan_1_1,GEN 36:2,Canaan_1_1,Canaan_1,Canaan,1,1764,
GEN 36:2__Adah_1__Adah_1_1,GEN 36:2,Adah_1_1,Adah_1,Adah,1,1765,
GEN 36:2__Elon_1__Elon_1_1,GEN 36:2,Elon_1_1,Elon_1,Elon,1,1766,
GEN 36:2__Judith_1__Judith_1_2,GEN 36:2,Judith_1_2,Judith_1,Oholibamah,1,1767,
GEN 36:2__Beeri_1__Beeri_1_2,GEN 36:2,Beeri_1_2,Beeri_1,Anah,1,1768,
GEN 36:2__Zibeon_1__Zibeon_1_1,GEN 36:2,Zibeon_1_1,Zibeon_1,Zibeon,1,1769,
GEN 36:3__Mahalath_1__Mahalath_1_2,GEN 36:3,Mahalath_1_2,Mahalath_1,Basemath,1,1770,
GEN 36:3__Ishmael_1__Ishmael_1_1,GEN 36:3,Ishmael_1_1,Ishmael_1,Ishmael,1,1771,
GEN 36:3__Nebaioth_1__Nebaioth_1_1,GEN 36:3,Nebaioth_1_1,Nebaioth_1,Nebaioth,1,1772,
GEN 36:4__Adah_1__Adah_1_1,GEN 36:4,Adah_1_1,Adah_1,Adah,1,1773,
GEN 36:4__Eliphaz_1__Eliphaz_1_1,GEN 36:4,Eliphaz_1_1,Eliphaz_1,Eliphaz,1,1774,
GEN 36:4__Esau_1__Esau_1_1,GEN 36:4,Esau_1_1,Esau_1,Esau,1,1775,
GEN 36:4__Mahalath_1__Mahalath_1_2,GEN 36:4,Mahalath_1_2,Mahalath_1,Basemath,1,1776,
GEN 36:4__Reuel_1__Reuel_1_1,GEN 36:4,Reuel_1_1,Reuel_1,Reuel,1,1777,
GEN 36:5__Judith_1__Judith_1_2,GEN 36:5,Judith_1_2,Judith_1,Oholibamah,1,1778,
GEN 36:5__Jeush_1__Jeush_1_1,GEN 36:5,Jeush_1_1,Jeush_1,Jeush,1,1779,
GEN 36:5__Jalam_1__Jalam_1_1,GEN 36:5,Jalam_1_1,Jalam_1,Jalam,1,1780,
GEN 36:5__Korah_1__Korah_1_1,GEN 36:5,Korah_1_1,Korah_1,Korah,1,1781,
GEN 36:5__Esau_1__Esau_1_1,GEN 36:5,Esau_1_1,Esau_1,Esau,1,1782,
GEN 36:6__Esau_1__Esau_1_1,GEN 36:6,Esau_1_1,Esau_1,Esau,1,1783,
GEN 36:6__Jacob_1__Jacob_1_1,GEN 36:6,Jacob_1_1,Jacob_1,Jacob,1,1784,
GEN 36:7__NA__NA,GEN 36:7,NA,NA,NA,,1785,
GEN 36:8__Esau_1__Esau_1_1,GEN 36:8,Esau_1_1,Esau_1,Esau,2,1786,
GEN 36:8__Esau_1__Esau_1_2,GEN 36:8,Esau_1_2,Esau_1,Edom,1,1787,
GEN 36:9__Esau_1__Esau_1_1,GEN 36:9,Esau_1_1,Esau_1,Esau,1,1788,
GEN 36:10__Esau_1__Esau_1_1,GEN 36:10,Esau_1_1,Esau_1,Esau,3,1789,
GEN 36:10__Eliphaz_1__Eliphaz_1_1,GEN 36:10,Eliphaz_1_1,Eliphaz_1,Eliphaz,1,1790,
GEN 36:10__Adah_1__Adah_1_1,GEN 36:10,Adah_1_1,Adah_1,Adah,1,1791,
GEN 36:10__Reuel_1__Reuel_1_1,GEN 36:10,Reuel_1_1,Reuel_1,Reuel,1,1792,
GEN 36:10__Mahalath_1__Mahalath_1_2,GEN 36:10,Mahalath_1_2,Mahalath_1,Basemath,1,1793,
GEN 36:11__Eliphaz_1__Eliphaz_1_1,GEN 36:11,Eliphaz_1_1,Eliphaz_1,Eliphaz,1,1794,
GEN 36:11__Teman_1__Teman_1_1,GEN 36:11,Teman_1_1,Teman_1,Teman,1,1795,
GEN 36:11__Omar_1__Omar_1_1,GEN 36:11,Omar_1_1,Omar_1,Omar,1,1796,
GEN 36:11__Zepho_1__Zepho_1_1,GEN 36:11,Zepho_1_1,Zepho_1,Zepho,1,1797,
GEN 36:11__Gatam_1__Gatam_1_1,GEN 36:11,Gatam_1_1,Gatam_1,Gatam,1,1798,
GEN 36:11__Kenaz_1__Kenaz_1_1,GEN 36:11,Kenaz_1_1,Kenaz_1,Kenaz,1,1799,
GEN 36:12__Timna_1__Timna_1_1,GEN 36:12,Timna_1_1,Timna_1,Timna,1,1800,
GEN 36:12__Esau_1__Esau_1_1,GEN 36:12,Esau_1_1,Esau_1,Esau,2,1801,
GEN 36:12__Eliphaz_1__Eliphaz_1_1,GEN 36:12,Eliphaz_1_1,Eliphaz_1,Eliphaz,2,1802,
GEN 36:12__Amalek_1__Amalek_1_1,GEN 36:12,Amalek_1_1,Amalek_1,Amalek,1,1803,
GEN 36:12__Adah_1__Adah_1_1,GEN 36:12,Adah_1_1,Adah_1,Adah,1,1804,
GEN 36:13__Reuel_1__Reuel_1_1,GEN 36:13,Reuel_1_1,Reuel_1,Reuel,1,1805,
GEN 36:13__Nahath_1__Nahath_1_1,GEN 36:13,Nahath_1_1,Nahath_1,Nahath,1,1806,
GEN 36:13__Zerah_1__Zerah_1_1,GEN 36:13,Zerah_1_1,Zerah_1,Zerah,1,1807,
GEN 36:13__Shammah_1__Shammah_1_1,GEN 36:13,Shammah_1_1,Shammah_1,Shammah,1,1808,
GEN 36:13__Mizzah_1__Mizzah_1_1,GEN 36:13,Mizzah_1_1,Mizzah_1,Mizzah,1,1809,
GEN 36:13__Esau_1__Esau_1_1,GEN 36:13,Esau_1_1,Esau_1,Esau,1,1810,
GEN 36:13__Mahalath_1__Mahalath_1_2,GEN 36:13,Mahalath_1_2,Mahalath_1,Basemath,1,1811,
GEN 36:14__Esau_1__Esau_1_1,GEN 36:14,Esau_1_1,Esau_1,Esau,2,1812,
GEN 36:14__Judith_1__Judith_1_2,GEN 36:14,Judith_1_2,Judith_1,Oholibamah,1,1813,
GEN 36:14__Beeri_1__Beeri_1_2,GEN 36:14,Beeri_1_2,Beeri_1,Anah,1,1814,
GEN 36:14__Zibeon_1__Zibeon_1_1,GEN 36:14,Zibeon_1_1,Zibeon_1,Zibeon,1,1815,
GEN 36:14__Jeush_1__Jeush_1_1,GEN 36:14,Jeush_1_1,Jeush_1,Jeush,1,1816,
GEN 36:14__Jalam_1__Jalam_1_1,GEN 36:14,Jalam_1_1,Jalam_1,Jalam,1,1817,
GEN 36:14__Korah_1__Korah_1_1,GEN 36:14,Korah_1_1,Korah_1,Korah,1,1818,
GEN 36:15__Esau_1__Esau_1_1,GEN 36:15,Esau_1_1,Esau_1,Esau,2,1819,
GEN 36:15__Eliphaz_1__Eliphaz_1_1,GEN 36:15,Eliphaz_1_1,Eliphaz_1,Eliphaz,1,1820,
GEN 36:15__Teman_1__Teman_1_1,GEN 36:15,Teman_1_1,Teman_1,Teman,1,1821,
GEN 36:15__Omar_1__Omar_1_1,GEN 36:15,Omar_1_1,Omar_1,Omar,1,1822,
GEN 36:15__Zepho_1__Zepho_1_1,GEN 36:15,Zepho_1_1,Zepho_1,Zepho,1,1823,
GEN 36:15__Kenaz_1__Kenaz_1_1,GEN 36:15,Kenaz_1_1,Kenaz_1,Kenaz,1,1824,
GEN 36:16__Korah_2__Korah_2_1,GEN 36:16,Korah_2_1,Korah_2,Korah,1,1825,
GEN 36:16__Gatam_1__Gatam_1_1,GEN 36:16,Gatam_1_1,Gatam_1,Gatam,1,1826,
GEN 36:16__Amalek_1__Amalek_1_1,GEN 36:16,Amalek_1_1,Amalek_1,Amalek,1,1827,
GEN 36:16__Eliphaz_1__Eliphaz_1_1,GEN 36:16,Eliphaz_1_1,Eliphaz_1,Eliphaz,1,1828,
GEN 36:16__Adah_1__Adah_1_1,GEN 36:16,Adah_1_1,Adah_1,Adah,1,1829,
GEN 36:17__Reuel_1__Reuel_1_1,GEN 36:17,Reuel_1_1,Reuel_1,Reuel,2,1830,
GEN 36:17__Esau_1__Esau_1_1,GEN 36:17,Esau_1_1,Esau_1,Esau,2,1831,
GEN 36:17__Nahath_1__Nahath_1_1,GEN 36:17,Nahath_1_1,Nahath_1,Nahath,1,1832,
GEN 36:17__Zerah_1__Zerah_1_1,GEN 36:17,Zerah_1_1,Zerah_1,Zerah,1,1833,
GEN 36:17__Shammah_1__Shammah_1_1,GEN 36:17,Shammah_1_1,Shammah_1,Shammah,1,1834,
GEN 36:17__Mizzah_1__Mizzah_1_1,GEN 36:17,Mizzah_1_1,Mizzah_1,Mizzah,1,1835,
GEN 36:17__Mahalath_1__Mahalath_1_2,GEN 36:17,Mahalath_1_2,Mahalath_1,Basemath,1,1836,
GEN 36:18__Esau_1__Esau_1_1,GEN 36:18,Esau_1_1,Esau_1,Esau,2,1837,
GEN 36:18__Judith_1__Judith_1_2,GEN 36:18,Judith_1_2,Judith_1,Oholibamah,2,1838,
GEN 36:18__Jeush_1__Jeush_1_1,GEN 36:18,Jeush_1_1,Jeush_1,Jeush,1,1839,
GEN 36:18__Jalam_1__Jalam_1_1,GEN 36:18,Jalam_1_1,Jalam_1,Jalam,1,1840,
GEN 36:18__Korah_1__Korah_1_1,GEN 36:18,Korah_1_1,Korah_1,Korah,1,1841,
GEN 36:18__Beeri_1__Beeri_1_2,GEN 36:18,Beeri_1_2,Beeri_1,Anah,1,1842,
GEN 36:19__Esau_1__Esau_1_1,GEN 36:19,Esau_1_1,Esau_1,Esau,1,1843,
GEN 36:20__Seir_1__Seir_1_1,GEN 36:20,Seir_1_1,Seir_1,Seir,1,1844,
GEN 36:20__Lotan_1__Lotan_1_1,GEN 36:20,Lotan_1_1,Lotan_1,Lotan,1,1845,
GEN 36:20__Shobal_1__Shobal_1_1,GEN 36:20,Shobal_1_1,Shobal_1,Shobal,1,1846,
GEN 36:20__Zibeon_2__Zibeon_2_1,GEN 36:20,Zibeon_2_1,Zibeon_2,Zibeon,1,1847,
GEN 36:20__Anah_1__Anah_1_1,GEN 36:20,Anah_1_1,Anah_1,Anah,1,1848,
GEN 36:21__Dishon_1__Dishon_1_1,GEN 36:21,Dishon_1_1,Dishon_1,Dishon,1,1849,
GEN 36:21__Ezer_1__Ezer_1_1,GEN 36:21,Ezer_1_1,Ezer_1,Ezer,1,1850,
GEN 36:21__Dishan_1__Dishan_1_1,GEN 36:21,Dishan_1_1,Dishan_1,Dishan,1,1851,
GEN 36:21__Seir_1__Seir_1_1,GEN 36:21,Seir_1_1,Seir_1,Seir,1,1852,
GEN 36:22__Lotan_1__Lotan_1_1,GEN 36:22,Lotan_1_1,Lotan_1,Lotan,2,1853,
GEN 36:22__Hori_1__Hori_1_1,GEN 36:22,Hori_1_1,Hori_1,Hori,1,1854,
GEN 36:22__Hemam_1__Hemam_1_1,GEN 36:22,Hemam_1_1,Hemam_1,Hemam,1,1855,
GEN 36:22__Timna_1__Timna_1_1,GEN 36:22,Timna_1_1,Timna_1,Timna,1,1856,
GEN 36:23__Shobal_1__Shobal_1_1,GEN 36:23,Shobal_1_1,Shobal_1,Shobal,1,1857,
GEN 36:23__Alvan_1__Alvan_1_1,GEN 36:23,Alvan_1_1,Alvan_1,Alvan,1,1858,
GEN 36:23__Manahath_1__Manahath_1_1,GEN 36:23,Manahath_1_1,Manahath_1,Manahath,1,1859,
GEN 36:23__Ebal_1__Ebal_1_1,GEN 36:23,Ebal_1_1,Ebal_1,Ebal,1,1860,
GEN 36:23__Shepho_1__Shepho_1_1,GEN 36:23,Shepho_1_1,Shepho_1,Shepho,1,1861,
GEN 36:23__Onam_1__Onam_1_1,GEN 36:23,Onam_1_1,Onam_1,Onam,1,1862,
GEN 36:24__Zibeon_2__Zibeon_2_1,GEN 36:24,Zibeon_2_1,Zibeon_2,Zibeon,1,1863,
GEN 36:24__Aiah_1__Aiah_1_1,GEN 36:24,Aiah_1_1,Aiah_1,Aiah,1,1864,
GEN 36:24__Beeri_1__Beeri_1_2,GEN 36:24,Beeri_1_2,Beeri_1,Anah,1,1865,
GEN 36:25__Beeri_1__Beeri_1_2,GEN 36:25,Beeri_1_2,Beeri_1,Anah,1,1866,
GEN 36:25__Dishon_2__Dishon_2_1,GEN 36:25,Dishon_2_1,Dishon_2,Dishon,1,1867,
GEN 36:25__Judith_1__Judith_1_2,GEN 36:25,Judith_1_2,Judith_1,Oholibamah,1,1868,
GEN 36:26__Dishon_2__Dishon_2_1,GEN 36:26,Dishon_2_1,Dishon_2,Dishon,1,1869,
GEN 36:26__Hemdan_1__Hemdan_1_1,GEN 36:26,Hemdan_1_1,Hemdan_1,Hemdan,1,1870,
GEN 36:26__Eshban_1__Eshban_1_1,GEN 36:26,Eshban_1_1,Eshban_1,Eshban,1,1871,
GEN 36:26__Ithran_1__Ithran_1_1,GEN 36:26,Ithran_1_1,Ithran_1,Ithran,1,1872,
GEN 36:26__Cheran_1__Cheran_1_1,GEN 36:26,Cheran_1_1,Cheran_1,Cheran,1,1873,
GEN 36:27__Ezer_1__Ezer_1_1,GEN 36:27,Ezer_1_1,Ezer_1,Ezer,1,1874,
GEN 36:27__Bilhan_1__Bilhan_1_1,GEN 36:27,Bilhan_1_1,Bilhan_1,Bilhan,1,1875,
GEN 36:27__Zaavan_1__Zaavan_1_1,GEN 36:27,Zaavan_1_1,Zaavan_1,Zaavan,1,1876,
GEN 36:27__Akan_1__Akan_1_1,GEN 36:27,Akan_1_1,Akan_1,Akan,1,1877,
GEN 36:28__Dishan_1__Dishan_1_1,GEN 36:28,Dishan_1_1,Dishan_1,Dishan,1,1878,
GEN 36:28__Uz_3__Uz_3_1,GEN 36:28,Uz_3_1,Uz_3,Uz,1,1879,
GEN 36:28__Aran_1__Aran_1_1,GEN 36:28,Aran_1_1,Aran_1,Aran,1,1880,
GEN 36:29__Lotan_1__Lotan_1_1,GEN 36:29,Lotan_1_1,Lotan_1,Lotan,1,1881,
GEN 36:29__Shobal_1__Shobal_1_1,GEN 36:29,Shobal_1_1,Shobal_1,Shobal,1,1882,
GEN 36:29__Zibeon_2__Zibeon_2_1,GEN 36:29,Zibeon_2_1,Zibeon_2,Zibeon,1,1883,
GEN 36:29__Anah_1__Anah_1_1,GEN 36:29,Anah_1_1,Anah_1,Anah,1,1884,
GEN 36:30__Dishon_1__Dishon_1_1,GEN 36:30,Dishon_1_1,Dishon_1,Dishon,1,1885,
GEN 36:30__Ezer_1__Ezer_1_1,GEN 36:30,Ezer_1_1,Ezer_1,Ezer,1,1886,
GEN 36:30__Dishan_1__Dishan_1_1,GEN 36:30,Dishan_1_1,Dishan_1,Dishan,1,1887,
GEN 36:31__Jacob_1__Jacob_1_2,GEN 36:31,Jacob_1_2,Jacob_1,Israel,1,1888,
GEN 36:32__Bela_1__Bela_1_1,GEN 36:32,Bela_1_1,Bela_1,Bela,1,1889,
GEN 36:32__Beor_1__Beor_1_1,GEN 36:32,Beor_1_1,Beor_1,Beor,1,1890,
